0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.619699999999999807e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.901899999999999979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.851999999999999827e-02,9.652100000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000654e-05,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.986099999999999977e-01,1.181399999999999950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.966599999999999904e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.230500000000000038e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000076e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000076e-05,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.729999999999999913e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.878399999999999848e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000133e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.243900000000000450e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.913199999999999901e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.844000000000000528e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999400000000000510e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.526000000000000120e-02,0.000000000000000000e+00,2.180000000000000080e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.925899999999999723e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.871499999999999719e-01,0.000000000000000000e+00,9.990799999999999681e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.793599999999999861e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.462199999999999500e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.995100000000000096e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.999799999999999800e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.888400000000000523e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999799999999999800e-01,9.866800000000000015e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.321600000000000052e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.270000000000000399e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.287000000000000366e-01,9.998399999999999510e-01,6.000000000000000152e-05,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.786199999999999566e-01,6.180299999999999683e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.998799999999999910e-01,9.700699999999999878e-01,9.406299999999999661e-01,3.000000000000000076e-05,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.472399999999999931e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.993699999999999806e-01,0.000000000000000000e+00,5.075999999999999956e-02,9.945000000000000506e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.363599999999999701e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.508900000000000130e-01,7.429599999999999538e-01,1.000000000000000000e+00,9.999799999999999800e-01,1.000000000000000000e+00,7.063999999999999446e-02,1.000000000000000000e+00,2.183799999999999908e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.794899999999999940e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.087999999999999357e-02,1.000000000000000000e+00,2.000000000000000164e-05,8.964600000000000346e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.735599999999999810e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.345400000000000373e-01,1.000000000000000000e+00,9.603899999999999659e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999700000000000255e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.998899999999999455e-01,9.766599999999999726e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.199999999999999824e-04,1.000000000000000000e+00,9.999000000000000110e-01,7.034200000000000452e-01,1.399999999999999877e-04,0.000000000000000000e+00,1.000000000000000000e+00,9.999700000000000255e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.990400000000000391e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999900000000000455e-01,1.000000000000000000e+00,9.992199999999999971e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.189100000000000018e-01,3.309000000000000274e-01,9.999900000000000455e-01,4.977999999999999786e-02,9.821299999999999475e-01,1.153999999999999991e-02,1.000000000000000000e+00,2.344499999999999917e-01,1.000000000000000000e+00,3.510000000000000099e-03,1.000000000000000000e+00,1.000000000000000000e+00,9.070200000000000484e-01,9.898599999999999621e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.524000000000000049e-02,1.000000000000000000e+00,4.366599999999999926e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.556700000000000195e-01,8.475899999999999546e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.941999999999999726e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.809999999999999998e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999299999999999855e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000164e-05,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000152e-05,1.000000000000000000e+00,7.540799999999999725e-01,9.986899999999999666e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.034600000000000020e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.997399999999999620e-01,1.000000000000000000e+00,1.535000000000000080e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.981799999999999562e-01,1.910000000000000022e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.995300000000000518e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.128499999999999837e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000082e-05,1.000000000000000048e-04,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.090600000000000014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.805900000000000172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.473000000000000004e-02,6.094000000000000111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.977399999999999602e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.072500000000000231e-01,4.839999999999999684e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.647000000000000020e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.749999999999999840e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.979599999999999582e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.137100000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.394600000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.779900000000000482e-01,2.258100000000000107e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.066699999999999759e-01,1.000000000000000000e+00,2.164500000000000035e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.990099999999999536e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.855000000000000052e-02,0.000000000000000000e+00,1.511999999999999976e-02,9.999799999999999800e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000164e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.999900000000000455e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000105e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.137599999999999945e-01,0.000000000000000000e+00,8.207000000000000406e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.409499999999999753e-01,9.138000000000000289e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000164e-05,9.882300000000000528e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.497800000000000020e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.502099999999999547e-01,1.690000000000000096e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.498399999999999843e-01,1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.559800000000000519e-01,4.669999999999999672e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.195600000000000218e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.319999999999999993e-02,0.000000000000000000e+00,9.590999999999999526e-01,4.099999999999999912e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.301400000000000223e-01,1.170000000000000033e-03,9.997200000000000530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.547999999999999918e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.387000000000000122e-02,0.000000000000000000e+00,4.220300000000000162e-01,0.000000000000000000e+00,9.996500000000000385e-01,6.999999999999999387e-05,2.000000000000000164e-05,2.109999999999999896e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.017999999999999981e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.657999999999999946e-02,0.000000000000000000e+00,1.000000000000000000e+00,9.940400000000000347e-01,1.000000000000000048e-04,1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,6.367099999999999982e-01,0.000000000000000000e+00,3.259999999999999877e-03,4.340000000000000108e-03,6.820300000000000251e-01,9.999799999999999800e-01,1.862000000000000113e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.987600000000000255e-01,0.000000000000000000e+00,9.997599999999999820e-01,1.763399999999999967e-01,8.607599999999999696e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.429500000000000437e-01,1.000000000000000000e+00,1.000000000000000082e-05,0.000000000000000000e+00,1.000000000000000000e+00,7.374800000000000244e-01,6.599999999999999964e-04,1.244100000000000067e-01,0.000000000000000000e+00,9.365499999999999936e-01,5.000000000000000240e-05,0.000000000000000000e+00,1.000000000000000000e+00,9.973199999999999843e-01,6.700000000000000226e-04,9.956399999999999695e-01,9.956599999999999895e-01,3.000000000000000076e-05,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.501300000000000523e-01,1.542999999999999927e-02,1.000000000000000000e+00,9.938000000000000167e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.999900000000000455e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000131e-04,9.996399999999999730e-01,0.000000000000000000e+00,9.978299999999999947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.660000000000000100e-03,1.000000000000000000e+00,9.212799999999999878e-01,0.000000000000000000e+00,3.400000000000000244e-04,0.000000000000000000e+00,9.998099999999999765e-01,0.000000000000000000e+00,1.809999999999999977e-03,0.000000000000000000e+00
7.595399999999999929e-01,3.990400000000000058e-01,1.969999999999999963e-03,9.077000000000000346e-02,3.264799999999999924e-01,9.999799999999999800e-01,9.999799999999999800e-01,9.828900000000000414e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.715800000000000214e-01,8.139100000000000223e-01,8.919799999999999951e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.804999999999999494e-01,8.757899999999999574e-01,5.818999999999999867e-02,9.999200000000000310e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.999500000000000055e-01,1.000000000000000082e-05,3.000000000000000076e-05,8.550200000000000022e-01,1.159999999999999920e-02,9.863100000000000200e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.987999999999999837e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.788099999999999967e-01,9.214900000000000313e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.188599999999999879e-01,2.510000000000000078e-03,7.309400000000000341e-01,1.507300000000000029e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999500000000000055e-01,9.344200000000000284e-01,6.443999999999999728e-02,9.693399999999999794e-01,9.982799999999999452e-01,9.853199999999999736e-01,9.721699999999999786e-01,3.151200000000000112e-01,4.648100000000000009e-01,3.558600000000000096e-01,0.000000000000000000e+00,9.011400000000000521e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.399399999999999977e-01,5.281000000000000139e-01,9.822400000000000020e-01,1.100000000000000039e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.674399999999999888e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.223000000000000087e-01,9.991499999999999826e-01,2.967199999999999838e-01,1.022499999999999937e-01,9.998099999999999765e-01,7.859699999999999465e-01,5.553999999999999909e-02,9.096199999999999841e-01,8.099999999999999561e-03,4.989999999999999644e-03,3.097900000000000098e-01,7.907899999999999929e-01,1.289999999999999914e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.999999999999999929e-04,3.783400000000000096e-01,0.000000000000000000e+00,2.537999999999999978e-02,0.000000000000000000e+00,9.998799999999999910e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
